"A" "B" "P" "BT"
"458" 0.022 0.022 0.03 0.0214811118607845
"459" 0.113 0.117 0.129 0.131634149686177
"460" 0.229 0.251 0.243 0.288648051157048
"461" 0.021 0.011 0.022 0.011877714048621
"462" 0.016 0.013 0.012 0.00860366238414445
"463" 0.027 0.029 0.028 0.0237824294231745
"464" 0 0 0 6.96076105088927e-07
"465" 0.009 0.011 0.02 0.00948348440733393
"466" 0.017 0.005 0.015 0.00993350307767116
"467" 0.191 0.186 0.21 0.236919001246773
"468" 0.001 0.001 0.001 0.000519306017709442
"469" 0.033 0.039 0.045 0.0318738241063479
"470" 0 0 0.001 2.32608123220679e-05
"471" 0.086 0.081 0.079 0.0857586660178702
"472" 0.095 0.086 0.094 0.0919999943571804
"473" 0.007 0.006 0.011 0.00417893758315069
"474" 0.229 0.229 0.286 0.253850455976527
"475" 0 0 0 2.05333174685407e-07
"476" 0.016 0.012 0.018 0.0104103153355425
"477" 0.043 0.041 0.037 0.0323313728412864
"478" 0.502 0.516 0.531 0.524604392128991
"479" 0.201 0.204 0.199 0.227787649292977
"480" 0 0.001 0 4.70098373128724e-05
"481" 0.011 0.009 0.008 0.00445711224066836
"482" 0.567 0.553 0.572 0.553736446308444
"483" 0.004 0.004 0.004 0.00150223575201813
"484" 0.234 0.226 0.241 0.258047144774394
"485" 0.33 0.358 0.323 0.364763553330505
"486" 0.004 0.003 0.006 0.000904204842382628
"487" 0 0 0 6.99138064255145e-05
"488" 0.057 0.049 0.068 0.0594656822969389
"489" 0.23 0.22 0.242 0.258044686906736
"490" 0.001 0.001 0 0.000226800634736457
"491" 0.602 0.606 0.634 0.602354465140812
"492" 0.382 0.406 0.385 0.410200111697728
"493" 0.005 0.004 0.001 0.00426271773337694
"494" 0.018 0.011 0.012 0.0116094615944368
"495" 0.527 0.555 0.534 0.542433332114175
"496" 0.057 0.063 0.061 0.0594687427826615
"497" 0 0 0 6.70727264839854e-08
"498" 0 0 0 4.43023754542748e-05
"499" 0.01 0.019 0.026 0.0108508969251903
"500" 0.703 0.717 0.731 0.671665525349566
"501" 0.132 0.136 0.15 0.138756394514853
"502" 0.059 0.068 0.065 0.0619939037552818
"503" 0.024 0.023 0.03 0.0235184631035907
"504" 0.081 0.055 0.072 0.0678557724872235
"505" 0 0.001 0.002 7.69146589952863e-05
"506" 0.093 0.087 0.101 0.115763810705991
"507" 0.012 0.013 0.008 0.00503818632902642
"508" 0.247 0.283 0.25 0.30054028447068
"509" 0.185 0.2 0.208 0.230944091218014
"510" 0.078 0.086 0.087 0.0894013393234163
"511" 0.091 0.088 0.093 0.0937927838395274
"512" 0.009 0.01 0.008 0.00469261028403223
"513" 0.002 0 0 0.000181362035841182
"514" 0.299 0.287 0.284 0.319207491973521
"515" 0.292 0.281 0.309 0.342445713978858
"516" 0.146 0.121 0.157 0.155672492174281
"517" 0.087 0.087 0.101 0.0958479586992671
"518" 0.086 0.079 0.118 0.0954640749064861
"519" 0.003 0.002 0.006 0.00183296328794369
"520" 0.001 0.002 0.003 0.00105317390828064
"521" 0.021 0.025 0.024 0.0167899036552464
"522" 0.013 0.016 0.026 0.0108510494835354
"523" 0.204 0.187 0.223 0.228467498903717
"524" 0.052 0.068 0.06 0.0528893179371236
"525" 0.172 0.211 0.211 0.214603498781075
"526" 0.069 0.066 0.072 0.0707198919598669
"527" 0 0.001 0.002 0.000163337185406287
"528" 0.03 0.048 0.049 0.039189496979944
"529" 0.486 0.504 0.505 0.514140938326044
"530" 0.004 0.002 0.009 0.00357255931776601
"531" 0 0 0 6.44464362320463e-07
"532" 0.002 0.002 0.002 0.000423111165228196
"533" 0.005 0.008 0.006 0.00524891882407064
"534" 0.065 0.076 0.076 0.0747528753257545
"535" 0.084 0.097 0.094 0.100522598256774
"536" 0.518 0.517 0.555 0.532973224420001
"537" 0.154 0.165 0.183 0.190004665511935
"538" 0.409 0.405 0.414 0.433142464359479
"539" 0.009 0.004 0.006 0.00189670032607048
"540" 0.142 0.126 0.114 0.144969485987405
"541" 0 0 0 2.66045067143228e-06
"542" 0.363 0.358 0.365 0.396309810373215
"543" 0 0 0.004 0.000370180115773611
"544" 0.072 0.099 0.09 0.0875804791900407
"545" 0.023 0.018 0.024 0.0211399835863667
"546" 0.226 0.23 0.239 0.270687168893139
"547" 0.002 0.001 0.004 0.000764067884013175
"548" 0.059 0.059 0.053 0.0584971717988984
"549" 0.006 0.005 0.009 0.0040051560568215
"550" 0.33 0.344 0.335 0.366303979261163
"551" 0.012 0.011 0.017 0.007339603478137
"552" 0.007 0.011 0.014 0.00882090570401928
"553" 0.006 0.005 0.009 0.00392728200894199
"554" 0.046 0.041 0.034 0.0375383452089655
"555" 0.042 0.056 0.045 0.0481626713434881
"556" 0.063 0.054 0.07 0.0603706421163867
"557" 0.032 0.037 0.03 0.0328348744175367
"558" 0.015 0.013 0.029 0.01276904001794
"559" 0.218 0.239 0.233 0.251350246203856
"560" 0.039 0.034 0.033 0.0309901973469389
"561" 0.058 0.065 0.061 0.0611682015766892
"562" 0.229 0.209 0.216 0.25322926658107
"563" 0.028 0.017 0.03 0.0195450831993886
"564" 0 0 0.001 8.79648166718372e-05
"565" 0.004 0.011 0.009 0.00549486877712713
"566" 0.021 0.015 0.024 0.016278382252112
"567" 0.016 0.006 0.021 0.00998820468447292
"568" 0 0 0 3.55573780107532e-05
"569" 0.013 0.005 0.01 0.00646026357358986
"570" 0.356 0.357 0.363 0.399309014546764
"571" 0.138 0.149 0.159 0.165810671862483
"572" 0 0 0.001 0.000299369772567171
"573" 0.581 0.577 0.575 0.561483150136123
"574" 0.022 0.017 0.015 0.0126767770415859
