"A" "B" "P" "BT"
"580" 0.004 0.003 0.007 0.00134949574485632
"581" 0 0 0.001 3.05432158409502e-06
"582" 0.004 0.011 0.01 0.00515814062287989
"583" 0.016 0.018 0.024 0.0139760532970756
"584" 0.105 0.09 0.091 0.099032189617082
"585" 0.133 0.151 0.166 0.162955817964906
"586" 0.005 0.002 0.014 0.00352852089557898
"587" 0.01 0.006 0.019 0.00761122541429882
"588" 0.002 0.001 0.001 0.000479005826820034
"589" 0.001 0.005 0.004 0.00196919645449034
"590" 0.001 0 0 8.92415223932019e-05
"591" 0.009 0.01 0.026 0.00927477726589121
"592" 0.015 0.013 0.021 0.0117340594764322
"593" 0.008 0.006 0.013 0.0070425023835623
"594" 0 0 0.002 0.000140118187324179
"595" 0.005 0.002 0.008 0.00312513040311735
"596" 0.083 0.07 0.082 0.0823966260778388
"597" 0.005 0.007 0.005 0.00316478928487252
"598" 0.003 0.002 0.002 0.00108272371420293
"599" 0 0 0 1.15897092397566e-05
"600" 0.006 0.013 0.013 0.00805285079075468
"601" 0.028 0.038 0.031 0.0282844092489825
"602" 0.025 0.021 0.024 0.0205137075445676
"603" 0.068 0.052 0.092 0.0757148039848059
"604" 0.004 0.003 0.004 0.00159321220149855
"605" 0 0 0.001 0.000140758851988942
"606" 0.187 0.165 0.162 0.20444322700485
"607" 0.035 0.033 0.03 0.0233812034229888
"608" 0.003 0 0.004 0.000528107153772939
"609" 0 0 0 6.61369221610641e-07
"610" 0.035 0.03 0.028 0.0303943436177855
"611" 0.064 0.061 0.082 0.0677503488438239
"612" 0.04 0.049 0.032 0.0363170797856592
"613" 0.002 0 0.001 2.29353913135943e-05
"614" 0 0.005 0.004 0.00127192823774491
"615" 0.008 0.011 0.013 0.0077582918202419
"616" 0 0 0.001 3.84005075818594e-05
"617" 0.28 0.29 0.3 0.346378838121368
"618" 0.001 0 0.002 4.21403531437603e-05
"619" 0.03 0.022 0.035 0.0269765083517788
"620" 0 0 0.001 2.66368376200532e-06
"621" 0.042 0.034 0.048 0.0375980258453503
"622" 0 0 0 1.93472034037967e-06
"623" 0.2 0.18 0.185 0.216555490723044
"624" 0.036 0.036 0.05 0.0348739152216129
"625" 0 0.001 0 5.15848791581286e-05
"626" 0.03 0.035 0.034 0.0356383147147326
"627" 0.015 0.013 0.014 0.0082459029205556
"628" 0 0 0 1.0227182978273e-07
"629" 0.018 0.016 0.014 0.0103724135063998
"630" 0.016 0.015 0.011 0.0126658462264164
"631" 0.001 0 0.002 0.000584957694918398
"632" 0.061 0.05 0.058 0.051663781304783
"633" 0.008 0.01 0.008 0.00542422227707795
"634" 0.001 0 0.001 0.000103242613915033
"635" 0.023 0.011 0.018 0.0122653360321984
"636" 0.312 0.281 0.301 0.322768996557162
"637" 0.026 0.017 0.02 0.0191918306328914
"638" 0.066 0.067 0.081 0.0601961932681535
"639" 0.004 0.005 0.008 0.00316404242317125
"640" 0 0 0 7.04872515722155e-06
"641" 0 0 0 1.62983375684433e-07
"642" 0.04 0.041 0.047 0.0434586923120043
"643" 0.095 0.083 0.09 0.096046434361047
"644" 0.021 0.016 0.015 0.0114487351850909
"645" 0.024 0.026 0.043 0.0286600283972339
"646" 0.145 0.157 0.138 0.173312704123939
"647" 0.083 0.075 0.103 0.0973889259036166
"648" 0 0 0 1.28945539474845e-05
"649" 0.06 0.044 0.058 0.0541415705493058
"650" 0.017 0.02 0.027 0.018686559064837
"651" 0.034 0.027 0.025 0.0287404190855248
"652" 0.001 0 0.004 0.000142685373256568
"653" 0 0 0 7.0208474575173e-06
"654" 0 0 0 5.44561618021078e-10
"655" 0.028 0.018 0.028 0.0200553478167912
"656" 0.011 0.006 0.007 0.00415270129311796
"657" 0.073 0.074 0.052 0.0603064910290945
"658" 0.182 0.204 0.2 0.227134683963137
"659" 0.104 0.099 0.111 0.111727444823176
"660" 0.015 0.022 0.026 0.0151781905072895
"661" 0 0.002 0 0.000114608404774508
"662" 0.037 0.048 0.053 0.0432001528812838
"663" 0.01 0.007 0.015 0.00851942513519677
"664" 0.007 0.005 0.007 0.00420850034828624
"665" 0.005 0.008 0.006 0.0040210520910664
"666" 0.009 0.007 0.012 0.00887803602805748
"667" 0.018 0.011 0.018 0.014415457314788
"668" 0.234 0.215 0.215 0.260299605149601
"669" 0.06 0.062 0.075 0.0605438808062273
"670" 0.027 0.035 0.025 0.0187345954820628
"671" 0 0 0 1.95562113747272e-06
"672" 0.062 0.079 0.069 0.0731776053052151
"673" 0.174 0.191 0.169 0.204365540018324
"674" 0.047 0.045 0.055 0.0471807885755412
"675" 0.024 0.033 0.028 0.0220699370893086
"676" 0.128 0.134 0.138 0.129175295308643
"677" 0.051 0.05 0.048 0.0527971546979717
"678" 0.002 0 0 6.87034734208058e-05
"679" 0.001 0.002 0.004 0.000496050088238942
"680" 0 0 0.001 9.41270655274717e-06
"681" 0.008 0.004 0.005 0.00442278592735845
"682" 0.004 0.002 0.007 0.00330351075311175
"683" 0.011 0.008 0.024 0.00972743615091742
"684" 0 0 0 4.248747065283e-07
"685" 0.005 0.013 0.009 0.00372972164606677
"686" 0.002 0.002 0.006 0.00130042752027293
"687" 0.198 0.196 0.185 0.217228023511647
"688" 0.011 0.022 0.027 0.0164145733085215
"689" 0 0.001 0.003 0.000261459916587103
"690" 0.008 0.01 0.01 0.00426897385465574
"691" 0.003 0.004 0.008 0.00214207214858542
"692" 0.032 0.031 0.041 0.032985555431749
"693" 0 0 0 1.2758957834702e-07
"694" 0.022 0.026 0.031 0.0234634955377316
"695" 0.215 0.263 0.227 0.265386522671949
"696" 0.027 0.017 0.032 0.0225453886423891
"697" 0.002 0 0.001 0.000378226361066436
"698" 0.091 0.07 0.09 0.0934564380440465
"699" 0 0 0.001 2.84941157679963e-06
"700" 0 0.002 0 0.000510631978188014
"701" 0.207 0.244 0.25 0.269244120716143
"702" 0.275 0.253 0.275 0.288935686746704
"703" 0.014 0.006 0.012 0.00690226579291831
"704" 0 0 0 6.85687040480332e-08
"705" 0.002 0 0.001 0.000992083528317145
"706" 0.006 0.006 0.003 0.00207387071102771
"707" 0.001 0.001 0.005 0.000847394564807979
"708" 0 0 0 5.776177663952e-07
"709" 0.002 0.001 0.003 0.00072628606767311
"710" 0.091 0.119 0.103 0.0991171020191727
"711" 0 0 0.001 7.087795078764e-05
"712" 0.008 0.005 0.007 0.00260387141745877
"713" 0.031 0.026 0.031 0.0258141796666165
"714" 0.071 0.074 0.06 0.0730841119713251
"715" 0.005 0.011 0.014 0.00486851992752535
"716" 0.061 0.066 0.074 0.0655276405809756
"717" 0.006 0.004 0.004 0.00263496852918854
"718" 0.05 0.065 0.049 0.0502109733631446
"719" 0.048 0.039 0.058 0.0484447024359972
"720" 0.017 0.018 0.021 0.0134449577019341
"721" 0.006 0.001 0.003 0.00304136675225397
"722" 0.006 0.001 0.009 0.00363122580496744
"723" 0 0.001 0.001 5.77232828128382e-05
"724" 0.007 0.01 0.009 0.00337443656306735
"725" 0.001 0.004 0.004 0.000295049959406324
"726" 0.001 0 0.006 0.00058308372377569
"727" 0.008 0.006 0.013 0.00327079217830395
"728" 0.001 0.005 0.01 0.00189037911983814
"729" 0.002 0 0.001 0.000148503381911747
"730" 0 0 0 4.46809256260394e-12
"731" 0 0 0 2.0232836821843e-05
"732" 0.004 0.001 0.004 0.00128264304996217
"733" 0 0 0 9.92211868222626e-10
"734" 0.054 0.049 0.073 0.0526792911754421
"735" 0.092 0.09 0.091 0.100447049633368
"736" 0 0 0 2.88361054867625e-06
"737" 0.018 0.024 0.025 0.0171882441648767
"738" 0.034 0.031 0.037 0.0339175182470601
"739" 0.106 0.092 0.107 0.103765205705538
"740" 0.13 0.129 0.135 0.139126800117675
"741" 0 0.001 0 1.47349882134717e-05
"742" 0.002 0.005 0.009 0.00282291587972838
"743" 0.002 0 0.008 0.000929246890669422
"744" 0.009 0.003 0.009 0.00310492497298509
"745" 0.035 0.037 0.048 0.03848910864521
"746" 0 0 0.002 6.40076388130906e-05
"747" 0 0 0.001 7.87890150133475e-06
"748" 0.021 0.015 0.021 0.0133896645005456
"749" 0.067 0.06 0.049 0.063057893524648
"750" 0.013 0.012 0.013 0.00822818239446355
"751" 0.002 0 0 0.000351191167687004
"752" 0.05 0.055 0.063 0.0509984841750288
"753" 0.016 0.019 0.021 0.0163244808940382
"754" 0.216 0.242 0.218 0.253339186982878
"755" 0 0 0 0.000136117065862362
"756" 0.002 0.002 0.004 0.00104249843445081
"757" 0 0.009 0.012 0.00307154050635328
"758" 0.486 0.484 0.502 0.502679448478002
"759" 0 0 0 1.72316569579944e-06
"760" 0.002 0.001 0.002 0.000290351641796804
"761" 0 0 0 0.000265357046177361
"762" 0 0 0 1.8006374169488e-10
"763" 0.015 0.012 0.018 0.0126333076773987
"764" 0 0.002 0.003 0.000496517067330116
"765" 0.001 0.001 0.001 0.000119768932734132
"766" 0.032 0.034 0.04 0.0442481121925135
"767" 0.026 0.021 0.029 0.0202565347972563
"768" 0.454 0.446 0.464 0.481165776793032
"769" 0 0.001 0.002 0.000215122821958791
"770" 0.012 0.007 0.01 0.00582378939723271
"771" 0.003 0.004 0.003 0.00118138770405818
"772" 0.058 0.062 0.069 0.0614906761759656
"773" 0 0 0.001 5.14714037502806e-07
"774" 0 0 0 6.09364876003049e-07
"775" 0.237 0.232 0.244 0.263523618880025
"776" 0.289 0.267 0.309 0.318796362532228
"777" 0 0 0.003 0.000299915337166556
"778" 0.033 0.035 0.027 0.026393703978462
"779" 0.015 0.009 0.011 0.00559662299786401
"780" 0 0 0.001 2.78054548249473e-05
"781" 0 0 0 2.25525678612115e-05
"782" 0 0 0 6.66212358979568e-06
"783" 0.035 0.04 0.041 0.0347379414517616
"784" 0.036 0.031 0.05 0.0352143809010003
"785" 0.003 0.005 0.009 0.00201827532419341
"786" 0 0 0.001 1.01765998656855e-05
"787" 0.025 0.021 0.018 0.0158269287464335
"788" 0 0 0 1.5815699641597e-05
"789" 0.007 0.012 0.012 0.0062941816284221
"790" 0.044 0.046 0.051 0.0448208033955448
"791" 0.011 0.007 0.013 0.00696603514751137
"792" 0.017 0.022 0.021 0.0137178606812172
"793" 0.003 0.007 0.014 0.00618069307964986
"794" 0.021 0.015 0.031 0.0162112553099734
"795" 0.028 0.035 0.024 0.0291679433282147
"796" 0.008 0.012 0.014 0.0085774040380161
"797" 0 0 0 2.74696294818577e-05
"798" 0.087 0.076 0.074 0.0768930826847642
"799" 0.037 0.046 0.038 0.041490136544024
"800" 0.006 0.005 0.01 0.00330723316438164
"801" 0.001 0.002 0.002 0.000263135715712348
"802" 0.008 0.01 0.008 0.0039272441656546
"803" 0 0 0 6.27513596640483e-11
"804" 0.018 0.029 0.029 0.0216814474321868
"805" 0.041 0.045 0.044 0.0339816933504877
"806" 0 0 0.002 1.65708017112465e-05
"807" 0 0 0.006 0.00109162048969358
"808" 0.01 0.007 0.011 0.00479703890960415
"809" 0.001 0 0.002 0.000118243718560285
"810" 0.002 0.003 0.001 0.000713131152060065
"811" 0.006 0.004 0.012 0.0040417417293459
"812" 0.024 0.028 0.042 0.0294858478002477
"813" 0 0 0 4.28002078223244e-12
"814" 0.036 0.036 0.04 0.0345436174298832
"815" 0 0 0 1.10338776937446e-06
"816" 0.23 0.225 0.229 0.285586690428249
"817" 0.005 0.007 0.006 0.00234266852062481
"818" 0.025 0.029 0.034 0.0244012230783287
"819" 0.003 0 0.003 0.000731480543014196
"820" 0 0 0.002 4.16509398094567e-05
"821" 0.103 0.098 0.126 0.11991035984115
"822" 0.011 0.013 0.019 0.00985385178815157
"823" 0.006 0.004 0.009 0.00330957334944137
"824" 0 0 0 2.15271030712394e-06
"825" 0.05 0.052 0.053 0.0486576569220627
"826" 0.277 0.29 0.283 0.3176568030071
"827" 0.042 0.041 0.047 0.045183969636426
"828" 0.001 0.002 0.002 0.0004013408529141
"829" 0.07 0.079 0.092 0.0872430419780054
"830" 0 0 0.001 0.000319251729350101
"831" 0 0.001 0.005 0.000922378939367863
"832" 0 0.002 0.001 7.8400322850225e-05
"833" 0.277 0.27 0.299 0.303064793915792
"834" 0.001 0.001 0.001 0.000126583536978586
"835" 0.001 0.002 0.006 0.000789678620723544
"836" 0 0 0.001 1.95143390911978e-05
"837" 0.026 0.016 0.028 0.021456559264712
"838" 0 0 0 9.28957617829518e-07
"839" 0.048 0.056 0.055 0.0455729400677122
"840" 0.006 0.005 0.011 0.00322549178238274
"841" 0 0 0 2.76842022639556e-08
"842" 0 0 0 5.61783534824833e-06
"843" 0.006 0.003 0.011 0.00277120036251055
"844" 0.001 0.002 0.004 0.000500156663483686
"845" 0.001 0 0 3.39255059828014e-05
"846" 0.074 0.068 0.077 0.0771522693103679
"847" 0 0 0 4.42978986825437e-13
"848" 0.03 0.025 0.041 0.0303686415148521
"849" 0 0 0 4.0632223541337e-07
"850" 0.094 0.075 0.104 0.099664910462407
"851" 0.082 0.079 0.089 0.100047942479287
"852" 0.105 0.098 0.101 0.110847073580776
"853" 0.186 0.179 0.17 0.196763320042309
"854" 0.012 0.011 0.018 0.00678122335497999
"855" 0.006 0.009 0.007 0.00464111879167095
"856" 0.008 0.008 0.009 0.00385881675265476
"857" 0.004 0.004 0.009 0.001975547633144
"858" 0.001 0.003 0.003 0.00111842109413329
"859" 0.028 0.039 0.026 0.0266465806970428
"860" 0.537 0.559 0.559 0.551059455432682
"861" 0.003 0.008 0.006 0.00149122227134213
"862" 0 0 0.002 7.28427861143022e-05
"863" 0.004 0.011 0.013 0.003834946957609
"864" 0.151 0.125 0.164 0.170156203431737
"865" 0.009 0.014 0.012 0.00727056259055681
"866" 0.01 0.01 0.013 0.00851722473192951
"867" 0.012 0.025 0.014 0.0186178293679612
"868" 0.004 0.002 0.006 0.00181848883976343
"869" 0.129 0.136 0.136 0.16385983734579
"870" 0.151 0.136 0.147 0.168904911889711
"871" 0 0 0 5.41944267240524e-12
"872" 0.002 0.002 0 0.000643966928418283
"873" 0.078 0.072 0.096 0.0909296738199918
"874" 0.124 0.126 0.132 0.144433455688489
"875" 0.038 0.037 0.052 0.0405832425880818
"876" 0.048 0.053 0.062 0.0552473114104013
"877" 0.027 0.027 0.02 0.0185407533491099
"878" 0.001 0.006 0.003 0.00288993924072223
"879" 0.002 0.001 0.003 0.000635238058346088
"880" 0.004 0.003 0.007 0.00176287087127613
"881" 0.049 0.041 0.062 0.0437638100372097
"882" 0.006 0.01 0.008 0.00340146820061749
"883" 0.036 0.039 0.039 0.0329502366412556
"884" 0.013 0.013 0.02 0.0148647706412794
"885" 0.07 0.071 0.079 0.0684512519858307
"886" 0.011 0.007 0.013 0.00580025281021657
"887" 0.055 0.032 0.041 0.0380747801013095
"888" 0.026 0.018 0.023 0.0240120594424036
"889" 0.043 0.043 0.056 0.049084665884895
"890" 0.146 0.15 0.136 0.172239584536284
"891" 0.064 0.075 0.073 0.066621430537925
"892" 0.036 0.049 0.045 0.0359155273239968
"893" 0 0 0.001 4.24628132528193e-05
"894" 0.058 0.051 0.051 0.0527926004924322
"895" 0.002 0.004 0.005 0.00117166095593102
"896" 0.049 0.036 0.037 0.0371111502470114
"897" 0.622 0.613 0.641 0.607532474672306
"898" 0.005 0.001 0.002 0.00107015723786663
"899" 0.064 0.057 0.079 0.0671690069600975
"900" 0.004 0.001 0.006 0.000590737461506174
"901" 0.011 0.021 0.018 0.0109136409871115
"902" 0.004 0 0.003 0.00170277378309813
"903" 0.001 0.006 0.008 0.00213284553894744
"904" 0.049 0.048 0.058 0.0482815126586825
"905" 0 0.001 0.001 0.000344903455416046
"906" 0 0 0 2.01915756525839e-05
"907" 0 0 0 8.05407828663451e-06
"908" 0.001 0.001 0 0.000281237616266528
"909" 0.165 0.167 0.171 0.196520702350932
"910" 0.007 0.009 0.019 0.0130118157531938
"911" 0 0 0 7.13105981431372e-06
"912" 0.002 0.001 0.003 0.0014113798147265
"913" 0 0.001 0 0.000196451072899451
"914" 0 0 0.002 0.00014663284227634
"915" 0.001 0.001 0.002 0.000140647864561694
"916" 0 0.001 0 3.6546661604131e-05
"917" 0.011 0.008 0.016 0.00602808265488941
"918" 0.004 0.003 0.007 0.00196708197472362
"919" 0.002 0.004 0.005 0.00168665457307826
"920" 0 0.002 0.005 0.0016761773212316
"921" 0.051 0.048 0.059 0.0521729714794752
"922" 0.005 0.012 0.007 0.00624233172078459
"923" 0.005 0.002 0.008 0.00183367349224939
"924" 0.04 0.061 0.055 0.0467354106013396
"925" 0.228 0.194 0.236 0.245574589595627
"926" 0.026 0.033 0.028 0.0236336867070648
"927" 0.017 0.012 0.015 0.00980412842711897
"928" 0.017 0.019 0.014 0.0125288728085082
"929" 0.005 0.004 0.002 0.00177119035971929
"930" 0.013 0.012 0.019 0.0107955694069689
"931" 0.181 0.174 0.179 0.205839674902026
"932" 0.061 0.076 0.072 0.0659896096871222
"933" 0.01 0.021 0.014 0.0153125167042131
"934" 0.001 0 0 0.000118523412382832
"935" 0 0 0 4.38403020075473e-06
"936" 0.002 0.005 0.005 0.00105474720945253
"937" 0.001 0 0 0.000178870856326396
"938" 0.038 0.027 0.039 0.0282600212894201
"939" 0.152 0.153 0.189 0.177650498199881
"940" 0.006 0.016 0.015 0.00562758729795254
"941" 0 0 0 4.30012170204996e-07
"942" 0 0 0 1.27982342501554e-07
"943" 0.003 0.01 0.007 0.00288250277598745
"944" 0.002 0 0 3.70973607012326e-05
"945" 0.003 0.013 0.008 0.0041361229249256
"946" 0 0 0 1.03419330886867e-05
"947" 0 0 0 1.08639158546975e-06
"948" 0 0 0 2.65897536710913e-06
"949" 0.252 0.262 0.249 0.268821234497451
"950" 0.013 0.012 0.014 0.00791306984731877
"951" 0 0.001 0.001 3.7494010362904e-05
"952" 0 0 0 4.36982405815911e-09
"953" 0.005 0.009 0.007 0.00281345278690659
"954" 0.071 0.059 0.075 0.0695828445711066
"955" 0 0 0 1.24149455171807e-06
"956" 0 0 0 2.27484697745695e-11
"957" 0.009 0.009 0.01 0.00750873366208649
"958" 0.091 0.073 0.076 0.0864903249101258
"959" 0.169 0.166 0.173 0.196821292043353
"960" 0 0 0.001 1.1401319980342e-05
"961" 0.013 0.019 0.019 0.0165680348030919
"962" 0.093 0.084 0.107 0.104588984251096
"963" 0.017 0.021 0.021 0.0155372441408785
"964" 0.004 0.006 0.004 0.00148098259575014
"965" 0.032 0.031 0.025 0.0245789199313384
"966" 0.07 0.078 0.082 0.0901284020400992
"967" 0.002 0.002 0 0.000392587485476437
"968" 0.01 0.01 0.016 0.00436738590741959
"969" 0.115 0.107 0.115 0.128321233124
"970" 0.006 0.006 0.004 0.00329585108793051
"971" 0 0 0 2.3454427942049e-06
"972" 0.004 0.003 0.006 0.00222705646669086
"973" 0.066 0.073 0.055 0.0743691271011869
"974" 0.016 0.016 0.017 0.012100238724332
"975" 0 0 0 5.12070282721044e-06
"976" 0.003 0.005 0.015 0.00271312395711132
"977" 0 0.001 0.001 0.00044436122980962
"978" 0.034 0.046 0.048 0.035972050614399
"979" 0 0 0.002 0.000185504579672369
"980" 0.001 0.001 0.001 0.000177113944688001
"981" 0 0.001 0.002 0.000304764286863102
"982" 0.359 0.349 0.375 0.389419995968343
"983" 0.003 0.003 0.007 0.00150924920409412
"984" 0.016 0.01 0.018 0.00871230575121651
"985" 0.082 0.092 0.097 0.0942882183620731
"986" 0.115 0.121 0.12 0.141753782229873
"987" 0 0 0 1.56991718514021e-08
"988" 0 0 0 2.22702308696476e-05
"989" 0.049 0.032 0.031 0.0312961467579173
"990" 0.001 0 0 0.000203987908603431
"991" 0.101 0.101 0.092 0.105665348995408
"992" 0.008 0.006 0.009 0.00446106383330525
"993" 0.028 0.038 0.029 0.0280534250558979
"994" 0.004 0.007 0.015 0.00553076424214061
"995" 0.025 0.034 0.036 0.0307459979439516
"996" 0 0 0 1.1785988873747e-07
"997" 0.123 0.106 0.089 0.115394268622569
"998" 0.002 0.001 0.001 0.00130271506515345
"999" 0.034 0.037 0.034 0.027680330898264
"1000" 0.109 0.113 0.131 0.131023921124509
